Date,Summary,Label,Confidence,URL,Logits
2024-01-16 20:47:05+00:00,"$2B In Dormant Bitcoin Shifts, Sparking Debates Among Members of the Crypto World",negative,0.9126328229904175,https://cryptopanic.com/news/19180442/Whale-Moves-Dormant-2-Billion-in-Bitcoin-Amid-Grayscale-Sell-Pressure,"[-1.0107823610305786, 2.1057755947113037, -0.8619223237037659]"
2024-01-16 20:38:42+00:00,"Bitcoin miners sold more than 110,000 BTC last week.",neutral,0.8496316075325012,https://cryptopanic.com/news/19180439/Miners-Offloaded-5B-of-Bitcoin-Into-ETF-Launch,"[0.23544833064079285, -2.1622040271759033, 2.054194688796997]"
2024-01-16 20:38:34+00:00,"Arthur Hayes’ latest essay dives into the complex world of Bitcoin Exchange-Traded Funds (ETFs), drawing parallels between the fading glory of Pax Americana and the rise of a new financial era marked by cryptocurrency. His insights are not just a commentary on economic shifts but a forecast of...",neutral,0.8899118304252625,https://cryptopanic.com/news/19180419/Key-takeaways-from-Arthur-Hayes-essay-on-Bitcoin-ETFs,"[-0.09841796010732651, -1.7781037092208862, 2.162374258041382]"
2024-01-16 20:33:17+00:00,Crypto investment products also saw $17.5 billion in net trading volume last week—an all-time high amid the Bitcoin ETF frenzy.,positive,0.8925085067749023,https://cryptopanic.com/news/19180415/Crypto-Funds-Gain-118-Billion-Following-Bitcoin-ETFs-Launch,"[1.5294979810714722, -1.2111847400665283, -1.3544921875]"
2024-01-16 20:31:49+00:00,Ron Hammond said the inclusion of the Bitcoin logo and the graphics scheme suggested that the SEC had not been behind drafting a spot BTC ETF approval tweet.,neutral,0.8692362904548645,https://cryptopanic.com/news/19180413/Fake-spot-Bitcoin-ETF-tweet-likely-wasnt-the-SEC-says-Blockchain-Association-director,"[-0.8859372735023499, -0.5505800843238831, 1.8831039667129517]"
2024-01-16 20:30:40+00:00,"Howard Lutnick, CEO of the renowned financial services company Cantor Fitzgerald, recently shared his insights on bitcoin and tether during an appearance at the World Economic Forum in Davos on Tuesday. Lutnick drew parallels between the fervor around spot gold exchange-traded funds (ETFs) and...",neutral,0.8197198510169983,https://cryptopanic.com/news/19180409/Cantor-Fitzgerald-CEO-Foresees-Bitcoin-Rally-at-Next-Halving-Affirms-Tethers-Reserves-are-Solid,"[0.3726283609867096, -2.076904058456421, 1.9698874950408936]"
2024-01-16 20:30:09+00:00,"On-chain data suggests Bitcoin has a large wall of resistance ahead of it currently. Here are the exact levels that make up this important range. A Large Amount Of Bitcoin Supply Was Purchased Between $42,700 & $44,000 According to data from the market intelligence platform IntoTheBlock, BTC is...",neutral,0.9355242252349854,https://cryptopanic.com/news/19180395/Bitcoin-Has-Large-Resistance-Wall-Ahead-Heres-The-Level-To-Watch,"[-0.7125269770622253, -1.4427173137664795, 2.3555588722229004]"
2024-01-16 20:23:06+00:00,A new report published by Morgan Stanley examined the impact of Bitcoin and cryptocurrencies on the dominance of the dollar. Continue Reading: Cryptocurrency Report from Morgan Stanley: “Bitcoin and Cryptos Could Break the Dollar’s Global Dominance”,neutral,0.5077862739562988,https://cryptopanic.com/news/19180404/Cryptocurrency-Report-from-Morgan-Stanley-Bitcoin-and-Cryptos-Could-Break-the-Dollars-Global-Dominance,"[0.6464660167694092, -1.4333868026733398, 0.7953510284423828]"
2024-01-16 20:22:05+00:00,"ETH’s rally is backed by increased on-chain activity and the markets’ anticipation of a network upgrade and spot ETF, but is this enough?",positive,0.9337766766548157,https://cryptopanic.com/news/19180389/Ethereum-outperforms-Bitcoin-by-20-but-how-long-can-ETH-hold-25K-support,"[1.9088633060455322, -2.010497808456421, -1.0657720565795898]"
2024-01-16 20:11:32+00:00,An analyst said that the approval of spot ETFs by the SEC has elevated the risk of shorting bitcoin by sophisticated market participants.,positive,0.8231925368309021,https://cryptopanic.com/news/19180386/Spot-bitcoin-ETFs-may-increase-short-trades-by-traditional-market-participants-analyst-says,"[1.252181053161621, -0.5720223784446716, -1.6770801544189453]"
2024-01-16 20:08:51+00:00,"The GBTC fund sent another 8,730 BTC to Coinbase Prime as the Bitcoin price leveled out from earlier declines.",positive,0.8528685569763184,https://cryptopanic.com/news/19180345/Grayscale-Bitcoin-Trust-ETF-transfers-another-376M-in-BTC-as-price-stabilizes,"[1.3548072576522827, -0.6578126549720764, -1.8925846815109253]"
2024-01-16 20:02:51+00:00,🚀 Learn Technical Analysis with our FREE course! https://www.chartguys.com/trading-courses/7/technical-analysis?utm_source=youtube&utm_medium=social&utm_term=&utm_content=&utm_campaign=free-ta-courseOur goal is to review and discuss the most recent price action in the market in a manner that...,neutral,0.9064052104949951,https://cryptopanic.com/news/19180092/Is-The-Bitcoin-Top-In,"[-0.09322892129421234, -2.1582157611846924, 2.296682357788086]"
2024-01-16 19:57:06+00:00,Cryptocurrency analyst Michaël van de Poppe shared his predictions for the Bitcoin price in his statement. Continue Reading: A Well-Known Analyst Shared His Predictions About The Levels That Bitcoin Price Will See From Now On: “There May Be Some Healthy Correction”,positive,0.905393660068512,https://cryptopanic.com/news/19180336/A-Well-Known-Analyst-Shared-His-Predictions-About-The-Levels-That-Bitcoin-Price-Will-See-From-Now-On-There-May-Be-Some-Healthy-Correction,"[1.6910032033920288, -1.9933273792266846, -0.8425310254096985]"
2024-01-16 19:54:17+00:00,"In a highly anticipated development, the United States Securities and Exchange Commission (SEC) granted regulatory approval for 11 spot Bitcoin ETFs, sparking excitement within the crypto community.  However, despite initial expectations of a significant price surge, the Bitcoin market has...",positive,0.9452525973320007,https://cryptopanic.com/news/19180317/Cantor-CEO-Makes-Gold-And-Bitcoin-ETFs-Comparison-Foresees-True-Rally-With-Halving,"[1.9366427659988403, -1.849165678024292, -1.4092779159545898]"
2024-01-16 19:52:05+00:00,The owner of the Satoshi username on X revealed his identity and asked Elon Musk for help in taking back management of the account. Continue Reading: Name Behind the Fake Satoshi Account on Twitter Reveals His Identity: Here’s Fake Satoshi Nakamoto,neutral,0.9223620295524597,https://cryptopanic.com/news/19180337/Name-Behind-the-Fake-Satoshi-Account-on-Twitter-Reveals-His-Identity-Heres-Fake-Satoshi-Nakamoto,"[-1.1484757661819458, -0.6663579344749451, 2.289388656616211]"
2024-01-16 19:41:14+00:00,"The chief executive officer (CEO) of Ripple Labs is certain that other cryptos will follow in Bitcoin’s (BTC) footsteps on their way to spot exchange-traded funds (ETFs). In a new interview with CNBC, Ripple CEO Brad Garlinghouse says the possibility of an Ethereum (ETH) ETF and others is a...",neutral,0.49981600046157837,https://cryptopanic.com/news/19180302/Its-a-Certainty-Ripple-CEO-Brad-Garlinghouse-Says-Other-Crypto-Assets-Will-Get-Spot-ETFs-Just-Like-Bitcoin,"[1.1725869178771973, -2.6052510738372803, 1.1944652795791626]"
2024-01-16 19:27:25+00:00,"If you expected spot ETFs to pump the price of bitcoin, chances are you’ll love what the halving is meant to do",neutral,0.5878831148147583,https://cryptopanic.com/news/19180259/Bitcoin-price-tracking-ahead-of-the-past-2-halvings-now-3-months-to-go,"[1.0302506685256958, -2.4734416007995605, 1.415114164352417]"
2024-01-16 19:23:30+00:00,"With Coinbase holding custody of 8 out of the 11 spot Bitcoin exchange-traded funds (ETFs), the company finds itself at the center of a growing controversy. This high level of concentration under a single custodian could lead to trouble, warned David Schwed, CEO of blockchain cybersecurity...",negative,0.945702075958252,https://cryptopanic.com/news/19180239/Coinbases-custody-of-8-out-of-11-Bitcoin-ETF-vaults-sparks-concentration-fears,"[-1.7466627359390259, 2.5924131870269775, -0.5228472948074341]"
2024-01-16 19:20:37+00:00,"The approval of Bitcoin ETFs last week sets up a potential fight between Bitcoin Maxis and giant Wall Street institutions, says Michael Casey.",negative,0.6439808011054993,https://cryptopanic.com/news/19180260/After-the-ETF-Bitcoins-Coming-Power-Struggle,"[-0.825162947177887, 0.7551428079605103, -0.30349186062812805]"
2024-01-16 19:16:55+00:00,"X recently secured a money transmitter license in Utah, shortly after Elon Musk unveiled his Dogecoin holdings. The license comes as Musk seeks to turn X into an “everything app” modeled after the likes of Tencent’s WeChat as countries like Argentina look to adopt crypto. In securing the Utah...",neutral,0.6643823385238647,https://cryptopanic.com/news/19180306/What-X-Payments-Means-for-Crypto-Adoption-in-Argentina,"[1.0284292697906494, -2.6636977195739746, 1.7359280586242676]"
2024-01-16 19:15:47+00:00,"Projects built on top of Bitcoin, powered by Ordinals, are seen as a powerful narrative in crypto for 2024. Brazilian asset manager Hashdex classified Ordinals as the industrial era of Bitcoin in its Crypto Investment Outlook 2024 report, while Nansen analysts made the high-conviction bet that...",neutral,0.5894746780395508,https://cryptopanic.com/news/19180222/Bitcoin-developer-sees-Bitcoins-L2-era-as-key-to-mass-adoption,"[1.0590955018997192, -2.4819579124450684, 1.449460506439209]"
2024-01-16 19:12:02+00:00,The top three spot bitcoin ETFs by volume are so far gobbling up the lion's share of trading among the 11 crypto-based financial instruments.,neutral,0.5960463285446167,https://cryptopanic.com/news/19180227/Grayscale-BlackRock-and-Fidelity-dominate-spot-ETF-market-with-nearly-90-of-volume-on-third-day-of-trading,"[-1.1465232372283936, 0.6286588311195374, 1.1742125749588013]"
2024-01-16 19:06:22+00:00,Argentina recorded its first ever rental agreement involving Bitcoin (CRYPTO: BTC) as a mode of payment between parties. read more,neutral,0.9120186567306519,https://cryptopanic.com/news/19180233/A-Renter-In-This-City-Agrees-To-Pay-Landlord-In-Bitcoin-A-Sign-Of-Mainstream-Status,"[-0.19105735421180725, -1.9640755653381348, 2.3043274879455566]"
2024-01-16 19:05:38+00:00,"A crypto analyst who accurately called Bitcoin’s (BTC) market bottom six years ago says one Dogecoin (DOGE) rival built on Solana (SOL) is on the edge of a rally. Earlier this month, pseudonymous trader Bluntz told his 236,800 followers on the social media platform X that the memecoin dogwifhat...",neutral,0.6363344788551331,https://cryptopanic.com/news/19180193/Trader-Who-Predicted-2018-Bitcoin-BTC-Bottom-Says-Solana-Based-Dogecoin-Rival-To-Explode-by-Over-260,"[-0.5961626172065735, -0.024294039234519005, 0.9827427864074707]"
2024-01-16 19:02:38+00:00,"Over the past 24 hours, Bitcoin SV's (CRYPTO: BSV) price has fallen 3.46% to $82.91. This continues its negative trend over the past week where it has experienced a 11.0% loss, moving from $93.94 to its current price. read more",negative,0.9737048149108887,https://cryptopanic.com/news/19180216/Cryptocurrency-Bitcoin-SV-Down-More-Than-3-Within-24-hours,"[-1.6852916479110718, 2.9612183570861816, -1.0894776582717896]"
2024-01-16 19:00:39+00:00,"Coinbase, the largest cryptocurrency exchange in the United States, is presently serving as the custodian of the majority of the Spot Bitcoin ETFs managed by various asset management companies in the industry. This notable concentration is raising worries in the crypto community about...",neutral,0.50905841588974,https://cryptopanic.com/news/19180171/Crypto-Community-Raises-Alarm-Over-Coinbases-Dominance-Of-Bitcoin-Held-In-Spot-ETFs,"[-0.24377064406871796, -0.614339292049408, 0.3173975348472595]"
2024-01-16 18:57:05+00:00,What impact might the FED's decision not to raise interest rates at the end of the month have on the Bitcoin price? Continue Reading: How Will FED Meetings and Interest Rate Decision at the End of the Month Affect Bitcoin? Experts Explained,neutral,0.850294291973114,https://cryptopanic.com/news/19180176/How-Will-FED-Meetings-and-Interest-Rate-Decision-at-the-End-of-the-Month-Affect-Bitcoin-Experts-Explained,"[-1.3906078338623047, 0.1777767539024353, 2.1039698123931885]"
2024-01-16 18:48:42+00:00,VanEck To Donate 5% of Its Bitcoin ETF Profits to Support Bitcoin Core Developers✓ SUBSCRIBE - https://bit.ly/3QbgqTQ✓ LEAVE A LIKE & COMMENT LIMITED MERCH DROP► https://simplybitcoin.com/collections/allSPONSORS► Scott's Build-a-Bitcoin-Mine Boot Camp: https://www.build-a-mine.com/simply►...,neutral,0.8450552821159363,https://cryptopanic.com/news/19179619/BREAKING-Wall-Street-is-Funding-Bitcoin-Core-Development-EP-905,"[0.2576124668121338, -2.1913390159606934, 2.0368010997772217]"
2024-01-16 18:41:06+00:00,"According to Arkham Intelligence, $2 billion in dormant Bitcoin (BTC) has moved for the first time in five years. What next for Bitcoin as Grayscale also moves 9,000 BTC to a crypto exchange? Arkham Intelligence has reported the movement of $2 billion worth of dormant Bitcoin (BTC) – also just...",neutral,0.9076128602027893,https://cryptopanic.com/news/19180150/2B-in-dormant-Bitcoin-BTC-moved-after-5-years-Arkham,"[-0.5229864120483398, -1.407104253768921, 2.107614278793335]"
2024-01-16 18:39:07+00:00,Ego Death Capital announces the launch of a $100 million initiative to further accelerate the growth of the Bitcoin ecosystem by supporting innovative businesses in the space.,positive,0.8549565672874451,https://cryptopanic.com/news/19180125/Ego-Death-Capital-To-Raise-100-Million-To-Invest-In-The-Bitcoin-Ecosystem,"[1.9269038438796997, -2.839322090148926, 0.10140736401081085]"
2024-01-16 18:33:55+00:00,"Binance boosts BRC-20 token volumes, reaching $2B+ trading volume with ORDI, SATS, and RATS listings.",positive,0.9553937315940857,https://cryptopanic.com/news/19180131/BRC-20-Token-Trading-Volume-Skyrockets-10x-Since-November-2023-Kaiko-Reports,"[2.0691232681274414, -1.985312819480896, -1.4595587253570557]"
2024-01-16 18:30:00+00:00,BlackRock accumulated Bitcoin worth millions as the king coin’s price went below $43k.,positive,0.6130378842353821,https://cryptopanic.com/news/19180096/BlackRock-buys-11K-BTC-Is-a-bull-run-coming-up,"[0.6992202997207642, -0.8122199773788452, -0.19084611535072327]"
2024-01-16 18:30:00+00:00,"Bitcoin (BTC) user pays eye-watering transaction fee, which is almost 30,000x higher than ordinary commission",neutral,0.9083977341651917,https://cryptopanic.com/news/19180133/174000-for-Bitcoin-BTC-Transaction-Enormous-Fee-Just-Paid,"[-0.31268778443336487, -1.6018550395965576, 2.224876642227173]"
2024-01-16 18:18:38+00:00,✴︎Sign Up Here for the CT Club! https://learningcrypto.com✴︎Trezor hardware wallet 👉 https://shop.trezor.io/?offer_id=10&aff_id=10937✴︎Buy Gift Cards with Your Crypto! 👉 https://www.bitrefill.com/signup?code=47y2uwl4✴︎Begin Trading with Tradingview 👉...,neutral,0.9252609014511108,https://cryptopanic.com/news/19180099/Why-BlackRocks-MANIPULATION-Will-Get-Crazier,"[-0.42530885338783264, -1.6427274942398071, 2.350040912628174]"
2024-01-16 18:14:09+00:00,The price of Bitcoin undergoes a brief decline: what happened?,negative,0.8894550204277039,https://cryptopanic.com/news/19180153/Grayscale-transfers-9K-Bitcoin-in-anticipation-of-a-possible-sale-the-consequences-on-the-crypto-market,"[-1.532983422279358, 2.1583259105682373, -0.15083475410938263]"
